0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
0.70711,0,0,0,0,0.70711,0,0
